Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Delay_from_due_date,Num_Credit_Inquiries,Credit_Utilization_Ratio,Total_EMI_per_month
,2,0.738,12,12,4.0,41.62801203217951,165.4837962410196
11572.003333333336,2,0.738,12,15,4.0,43.67095302778014,165.4837962410196
10572.066666666668,7,0.492,14,26,2.0,43.5954647222438,85.26475732495409
10572.066666666668,992,0.492,14,24,2.0,29.44792420253175,85.26475732495409
10572.066666666668,7,0.492,14,21,2.0,25.11574911658179,85.26475732495409
10572.066666666668,7,0.492,14,26,2.0,35.38173701710869,85.26475732495409
6072.946666666668,8,0.738,20,23,8.0,25.113377624628303,50.18137687379004
6072.946666666668,8,0.738,20,23,8.0,30.61249864683332,50.18137687379004
,8,0.738,20,22,8.0,39.65964489002595,50.18137687379004
,8,0.738,20,23,8.0,36.92350252496379,50.18137687379004
9912.196666666669,8,0.861,7,9,0.0,25.57415625534286,256.21661640463947
9912.196666666669,8,0.861,7,13,0.0,26.88191720334309,256.21661640463947
9912.196666666669,8,0.861,7,13,0.0,25.135140374987248,256.21661640463947
9912.196666666669,8,0.861,7,8,2.0,36.08080951054094,256.21661640463947
6161.794999999999,8,0.615,10,13,4.0,28.82944739326801,44339.0
6161.794999999999,8,0.615,10,13,4.0,31.73446765263108,140.5834784057304
6161.794999999999,8,0.615,10,13,1144.0,32.81609578564366,140.5834784057304
,8,0.615,10,13,4.0,38.614595250354014,140.5834784057304
3042.6366666666668,7,1.23,23,44,13.0,31.44947942750226,88.3611816441119
,7,1.23,23,44,13.0,27.85443001031237,88.3611816441119
,7,1.23,23,44,13.0,34.07246049313581,88.3611816441119
,7,1.23,23,43,13.0,30.858907456084708,88.3611816441119
3599.346666666667,3,0.492,9,4,4.0,29.39975947496722,0.0
,3,0.492,9,6,4.0,32.598573621690065,0.0
3599.346666666667,242,0.492,9,3,4.0,40.08501202498897,78925.0
3599.346666666667,3,0.492,9,6,4.0,27.36709420113851,0.0
4621.656666666667,9,0.984,26,53,11.0,31.232153610069663,79.9135836540107
,9,0.984,26,53,11.0,40.37980191440481,79.9135836540107
4621.656666666667,9,0.984,26,53,11.0,32.49230249804862,79.9135836540107
4621.656666666667,9,0.984,26,53,11.0,32.60943966266596,79.9135836540107
1571.440833333333,7,0.861,33,30,12.0,33.299870925665424,44.78245155757031
,7,0.861,33,28,12.0,32.35928666799045,44.78245155757031
1571.440833333333,7,0.861,33,28,13.0,37.90473636309321,44.78245155757031
1571.440833333333,7,0.861,5003,28,13.0,39.77432641134165,44.78245155757031
1523.9191666666668,6,0.738,20,30,11.0,36.37860330372509,48.626658102749126
1523.9191666666668,6,0.738,20,30,11.0,37.251847137136274,48.626658102749126
1523.9191666666668,6,0.738,20,30,16.0,40.13830948403708,48.626658102749126
1523.9191666666668,6,0.738,20,30,16.0,36.36241722802025,48.626658102749126
,8,0.369,24,15,17.0,32.753497162806504,34303.0
5278.69,8,0.369,24,15,17.0,39.91423977560882,169.79723688963026
5278.69,8,0.369,24,15,17.0,27.251576661247807,169.79723688963026
5278.69,8,0.369,24,15,17.0,25.04939649686795,169.79723688963026
7113.514999999999,0,0.492,6,17,2.0,30.668507498775657,59.58388079543892
,0,0.492,6,17,2.0,37.44613171982113,59.58388079543892
7113.514999999999,0,0.492,6,15,2.0,27.928948683370265,59.58388079543892
7113.514999999999,0,0.492,6,17,2.0,37.601905826863344,59.58388079543892
3120.315,4,0.492,9,24,8.0,38.42598029969988,87.0526891829667
3120.315,4,0.492,9,24,8.0,28.26915805066674,87.0526891829667
3120.315,4,0.492,9,24,9.0,31.986318571460394,87.0526891829667
3120.315,4,0.492,9,24,9.0,38.3710193207077,87.0526891829667
,5,0.861,5,23,2.0,41.19478426101061,0.0
,5,0.861,5,26,2.0,33.46272475594031,0.0
1442.8733333333332,5,0.861,5,26,2.0,39.56956031517101,0.0
1442.8733333333332,5,0.861,5,28,2.0,33.15654263837361,0.0
1613.148333333333,5,0.369,10,9,4.0,35.20757484994401,40.15058774350474
1613.148333333333,5,0.369,10,9,4.0,29.57822471353612,40.15058774350474
1613.148333333333,5,0.369,10,9,4.0,35.310655308212944,40.15058774350474
1613.148333333333,5,0.369,10,13,4.0,33.13200466681642,40.15058774350474
7697.39,5,0.861,19,25,,36.98551186086856,69.62122211054319
7697.39,5,0.861,19,25,8.0,33.38087330135184,69.62122211054319
7697.39,5,88.68299999999999,19,25,8.0,39.68564429323947,69.62122211054319
7697.39,5,0.861,19,25,8.0,32.0523576787259,69.62122211054319
5801.6500000000015,7,1.23,19,16,12.0,26.653710308326087,263.063038752115
,7,1.23,19,16,12.0,28.367344761517053,263.063038752115
5801.6500000000015,1420,1.23,2996,16,12.0,33.68709184599341,263.063038752115
,7,1.23,19,16,14.0,39.24566017899884,263.063038752115
2612.733333333333,4,0.861,18,8,10.0,24.535155562204423,88.99986635569869
2612.733333333333,4,0.861,18,11,10.0,32.12251584757172,88.99986635569869
2612.733333333333,5,0.984,18,7,10.0,26.174299201413664,88.99986635569869
2612.733333333333,5,0.984,18,7,10.0,29.77112847658662,88.99986635569869
3292.9683333333337,2,0.369,4,1,3.0,22.951639567043408,75.80655421005494
3292.9683333333337,2,0.369,4,1,4.0,26.863606651536536,75.80655421005494
3292.9683333333337,2,0.369,4,1,4.0,38.342928328971645,75.80655421005494
3292.9683333333337,2,0.369,4,1,4.0,34.930997775200865,75.80655421005494
8482.9675,1642,0.615,10,6,8.0,35.44674755065895,60.5673607926548
8482.9675,2,0.615,10,6,8.0,38.7666017866151,60.5673607926548
8482.9675,2,0.615,10,6,8.0,35.2611639603074,60.5673607926548
,2,0.615,10,6,,28.299815839250368,60.5673607926548
,3,0.369,14,9,1492.0,39.905428091181605,151.79527713902138
7313.8875,3,0.369,14,9,6.0,31.49136873141021,151.79527713902138
7313.8875,3,0.369,14,9,6.0,27.858104323995605,151.79527713902138
6869.235142508439,3,0.369,14,9,6.0,35.2599685066104,596.4476346305827
1089.5629166666663,3,0.615,15,28,10.0,36.23565372056486,12.499410277567506
1089.5629166666663,3,0.615,15,29,10.0,37.73613606500506,12.499410277567506
,3,0.615,15,29,10.0,35.709500415398026,12.499410277567506
1089.5629166666663,3,0.615,15,31,10.0,25.34858137511939,12.499410277567506
11661.24,6,0.738,8,5,1.0,39.9390020703807,0.0
11661.24,6,0.738,8,7,,27.61241028809468,0.0
11661.24,6,0.738,8,10,3.0,32.60869070495189,64566.0
11661.24,6,0.738,8,10,3.0,31.102591397385417,0.0
4876.383333333333,10,0.861,1228,29,16.0,30.31939299941448,108.993644036196
,10,0.861,33,29,16.0,22.58241499110424,108.993644036196
4876.383333333333,10,0.861,33,29,16.0,23.47861628967485,108.993644036196
4876.383333333333,10,0.861,33,29,16.0,24.85386758879686,108.993644036196
611.7348825737962,9,0.861,16,51,10.0,29.24928200451504,82.70339407128904
611.7348825737962,9,0.861,16,51,10.0,40.19719757186144,82.70339407128904
,9,0.861,16,51,10.0,40.913304620133935,82.70339407128904
611.7348825737962,9,0.861,16,51,10.0,34.9053643501232,82.70339407128904
1815.84625,2,0.615,4,24,3.0,29.84304307749031,76578.0
1723.3688592566875,2,0.615,4,24,3.0,32.42451730466463,92.47739074331196
1723.3688592566875,92,0.615,4,24,3.0,38.24410873586695,92.47739074331196
,2,0.615,4,24,3.0,35.373689046620406,92.47739074331196
1587.71,4,0.615,19,21,10.0,35.44207514144696,59.66069570490642
1587.71,4,0.615,19,25,10.0,25.72865399460406,59.66069570490642
,4,0.615,19,25,10.0,36.46858994380889,59.66069570490642
1587.71,4,0.615,1966,25,10.0,26.213770184572464,59.66069570490642
923.2870833333334,5,0.615,6,30,4.0,36.48558252346741,21.867691785875
923.2870833333334,5,0.615,6,27,5.0,36.56089540038031,21.867691785875
923.2870833333334,5,0.615,2914,30,5.0,32.329497039042394,21.867691785875
923.2870833333334,5,0.615,6,28,5.0,24.009638197476807,21.867691785875
10508.058455200666,7,0.369,20,20,11.0,27.44149366641271,1701.9550125306778
10508.058455200666,7,0.369,20,20,11.0,29.10444151990279,1701.9550125306778
10508.058455200666,7,0.369,20,20,11.0,25.380854919884985,1701.9550125306778
,7,0.369,20,19,11.0,39.127707518310345,1701.9550125306778
5237.473333333333,0,0.492,6,6,3.0,32.75684915508333,0.0
5237.473333333333,0,0.492,6,6,3.0,29.48642744242792,0.0
5237.473333333333,0,0.492,6,6,3.0,38.100412311995726,0.0
5237.473333333333,0,0.492,6,6,3.0,30.09740604934884,0.0
4529.64,8,0.984,15,27,11.0,28.81822476489233,168.51794686657945
,8,0.984,15,32,11.0,30.43873910118227,168.51794686657945
4529.64,8,0.984,15,27,11.0,35.14634789383234,168.51794686657945
4529.64,8,0.984,15,27,11.0,23.412730568699565,168.51794686657945
3285.8583333333336,4,9.225,3,14,8.0,33.124843510239515,79.9390179626833
3285.8583333333336,4,0.861,3,14,8.0,29.45040019968704,79.9390179626833
3285.8583333333336,4,0.861,3,13,8.0,33.78342261627811,79.9390179626833
3285.8583333333336,4,0.861,3,14,8.0,38.20128006057233,79.9390179626833
4783.6575,10,1.23,15,52,11.0,36.51779936167736,94.81682821140716
4783.6575,10,1.23,15,52,11.0,39.03257257902624,94.81682821140716
4783.6575,10,1.23,15,52,11.0,39.007530278073176,94.81682821140716
4783.6575,10,1.23,5190,50,11.0,37.13213466502318,94.81682821140716
771.645,9,1.23,19,44,11.0,39.79871403219225,23.129363881810598
771.645,9,1.23,19,45,11.0,34.20310570580616,23.129363881810598
,9,1.23,19,49,11.0,35.009239979589125,23.129363881810598
771.645,9,1.23,19,45,,35.589878154564595,23.129363881810598
4863.5616666666665,4,0.492,18,13,12.0,38.93553469753801,24.21929847160414
4863.5616666666665,4,0.492,18,13,12.0,35.23082393632246,24.21929847160414
4863.5616666666665,4,0.492,18,13,12.0,23.28737221014533,24.21929847160414
4863.5616666666665,4,0.492,18,13,12.0,35.64769626726578,24.21929847160414
585.1220833333333,6,1.107,33,16,8.0,25.999789689790827,31.034843178841385
585.1220833333333,6,1.107,33,14,11.0,37.30536889573015,31.034843178841385
585.1220833333333,6,1.107,33,12,11.0,25.28840496492599,31.034843178841385
585.1220833333333,6,1.107,33,16,11.0,34.96197486917021,31.034843178841385
10870.523333333333,7,0.738,14,28,9.0,34.11511586779925,215.3848503127789
10870.523333333333,7,0.738,14,28,9.0,32.82056654205374,215.3848503127789
,7,0.738,14,28,9.0,29.571187262144704,215.3848503127789
10870.523333333333,7,0.738,14,28,9.0,36.35572108837508,215.3848503127789
3363.8975,0,0.492,3,13,4.0,35.139362108821075,0.0
3363.8975,0,0.492,3,14,4.0,36.428243522767154,0.0
,0,0.492,3,14,4.0,33.73393836298559,196.59330754203503
3167.304192457965,0,0.492,3,9,4.0,39.86899850266225,196.59330754203503
1970.85,5,0.738,2,10,3.0,31.88157873060984,32.92147167535068
1970.85,5,0.738,2,7,3.0,34.39365956932111,32.92147167535068
1970.85,5,0.738,2,7,3.0,28.699387234246423,32.92147167535068
1970.85,5,0.738,2,7,3.0,38.72749412575204,32.92147167535068
10596.8,0,0.492,5,6,0.0,43.65171037362565,211.05460599751723
10596.8,0,0.492,5,6,0.0,32.96630731713309,71971.0
10596.8,0,0.492,5,6,5.0,32.23094226984893,211.05460599751723
10596.8,0,0.492,5,6,5.0,26.119096626092624,211.05460599751723
1604.337083333333,5,0.615,1,2,4.0,34.16892190660964,31.630691876948283
1604.337083333333,5,0.615,1,2,4.0,25.454313205620853,31.630691876948283
1604.337083333333,5,0.615,1,2,4.0,32.561816407448624,31.630691876948283
1604.337083333333,5,0.615,139,2,4.0,35.532136267126866,31.630691876948283
5667.536666666668,3,0.861,15,12,11.0,29.56670947788113,0.0
5667.536666666668,3,0.861,15,8,11.0,37.49456990133958,0.0
,3,0.861,15,12,11.0,30.938349405856037,0.0
5667.536666666668,3,0.861,15,12,11.0,41.59835925315004,0.0
587.015816993938,10,0.984,22,21,6.0,35.183979015299485,121.2297292698353
587.015816993938,10,0.984,22,19,6.0,34.24279580053363,121.2297292698353
587.015816993938,10,0.984,22,21,8.0,29.873851860149767,121.2297292698353
587.015816993938,10,0.984,22,18,8.0,28.793740610310422,121.2297292698353
5331.132338456785,5,0.492,9,29,4.0,38.97455947368147,932.5648320192204
5331.132338456785,5,0.492,9,29,4.0,41.32000111550306,932.5648320192204
,5,0.492,9,29,4.0,31.019978515715827,932.5648320192204
5331.132338456785,5,0.492,9,33,4.0,27.133884348306,932.5648320192204
3533.4600000000005,5,0.369,16,26,11.0,36.397016131834825,86.08896254720142
3533.4600000000005,5,0.369,16,26,11.0,31.595372908272363,86.08896254720142
3533.4600000000005,5,0.369,16,26,11.0,23.96919792686918,86.08896254720142
,5,0.369,16,26,11.0,26.534053430224517,86.08896254720142
,4,0.369,7,6,6.0,29.94259002997521,0.0
,4,0.369,7,2,6.0,40.65196197998621,0.0
,4,0.369,7,2,6.0,26.194818064466013,0.0
3658.825833333334,4,0.369,7,2,6.0,27.1966570263744,0.0
6862.616666666666,8,0.369,9,24,2.0,36.03774119485587,0.0
6862.616666666666,8,0.369,9,30,6.0,29.34248717652073,0.0
6862.616666666666,8,0.369,9,29,6.0,38.78995985625296,0.0
6862.616666666666,8,0.369,9,29,6.0,32.243890026571606,0.0
9933.29,5,0.615,2,9,5.0,36.34398896646576,139.7103732141958
9933.29,5,0.615,2,9,5.0,32.87635083832656,139.7103732141958
9933.29,5,0.615,2,9,5.0,24.607195334971266,139.7103732141958
,5,0.615,2,9,5.0,38.91818072334057,139.7103732141958
771.3045833333334,8,1.23,15,55,12.0,34.190256784955146,18.09524427042212
,8,1.23,15,55,12.0,30.1265274723352,18.09524427042212
771.3045833333334,8,1.23,15,59,12.0,35.376089468782304,18.09524427042212
,8,1.23,15,55,12.0,27.349667797314574,18.09524427042212
7112.389999999999,6,0.738,20,23,8.0,31.14704985543348,198.16207632016895
7112.389999999999,6,0.738,20,23,13.0,24.095067439861268,198.16207632016895
7112.389999999999,6,0.738,20,23,13.0,28.10720808605565,198.16207632016895
,6,0.738,147,23,13.0,27.66876943183141,198.16207632016895
,6,0.369,4091,30,6.0,28.391438796534324,42.47398980122181
,6,0.369,18,25,6.0,37.8011200537471,42.47398980122181
3030.374166666666,6,0.369,18,30,6.0,29.635318640512654,42.47398980122181
3030.374166666666,1578,0.369,18,30,6.0,32.903573017204,42.47398980122181
5497.448333333334,2,0.492,1,5,6.0,42.0806877844917,0.0
,2,0.492,1,5,6.0,27.213152354215943,0.0
,2,0.492,1,5,6.0,40.44983093426437,0.0
5497.448333333334,2,0.492,1,5,6.0,28.6867931281951,0.0
3898.4833333333336,5,0.492,5,10,3.0,38.46052980060689,0.0
3898.4833333333336,5,0.492,5,10,3.0,29.157280308424827,0.0
3898.4833333333336,5,0.492,5,10,3.0,30.979770757378105,0.0
3898.4833333333336,5,0.492,5,10,3.0,27.033234112230463,0.0
1617.1308333333334,8,0.861,34,21,16.0,29.5108466075578,119.5320319672674
1588.544881212309,8,0.861,34,21,16.0,33.744038122575134,148.11798408829162
1588.544881212309,8,0.861,34,21,16.0,24.002064020633807,148.11798408829162
1588.544881212309,8,0.861,34,21,16.0,31.17488701028403,148.11798408829162
,4,0.615,9,10,1245.0,37.53707075337506,57235.0
5902.578333333334,4,0.615,9,10,4.0,37.84883039049808,0.0
5902.578333333334,4,0.615,9,8,4.0,28.169177365986585,0.0
5902.578333333334,4,0.615,9,10,8.0,36.79205814031065,0.0
6684.2725,7,0.861,9,17,6.0,33.081765370889016,91.1765518458848
,7,0.861,9,20,6.0,34.34557644567891,91.1765518458848
6684.2725,7,0.861,9,15,6.0,35.747002883929284,91.1765518458848
6684.2725,7,0.861,9,17,6.0,30.454196873181058,91.1765518458848
1204.9633333333334,6,0.369,16,13,8.0,30.69543793878696,70316.0
1204.9633333333334,6,0.369,16,12,9.0,32.08712233141342,27.0538731649946
1204.9633333333334,6,0.369,16,12,9.0,38.229594370153855,27.0538731649946
1204.9633333333334,6,0.369,16,12,9.0,28.187886728380537,27.0538731649946
9899.033333333333,5,0.369,11,22,1.0,42.33774402371447,81.48586054884058
9899.033333333333,5,0.369,11,22,1.0,30.93269893026495,81.48586054884058
9899.033333333333,5,0.369,11,22,1.0,34.77828064204238,81.48586054884058
,5,0.369,11,22,5.0,35.958195406534244,81.48586054884058
,7,0.492,6,28,5.0,27.62338671638209,251.9882793346092
11114.11,7,0.492,6,28,5.0,22.747992248233327,251.9882793346092
11114.11,7,0.492,6,31,5.0,36.89093971651711,251.9882793346092
11114.11,7,152.52,6,23,5.0,27.154128046686896,28104.0
7478.579999999999,7,0.492,9,14,10.0,31.429105292887613,143.63639380798568
7478.579999999999,7,0.492,9,19,1873.0,26.812384221420228,143.63639380798568
7478.579999999999,7,0.492,9,19,10.0,29.69221201650052,143.63639380798568
7478.579999999999,7,0.492,9,19,10.0,27.34379061252862,143.63639380798568
10230.33,1,0.615,6,1,5.0,29.14995259086777,0.0
10230.33,1,0.615,6,4,5.0,28.434344952409376,0.0
,1,0.615,6,1,5.0,28.23999618384732,0.0
,1,0.615,6,1,5.0,25.929521119367685,0.0
1291.695,7,1.23,33,33,14.0,30.358946158931303,58.15498589550572
1291.695,7,1.23,33,35,14.0,35.841930670195644,58.15498589550572
,7,1.23,33,35,14.0,29.521994435602718,58.15498589550572
1291.695,7,1.23,33,35,14.0,23.72303697144964,58.15498589550572
7629.837499999999,0,0.492,3,19,2.0,36.61426511860852,0.0
7629.837499999999,0,0.492,3,15,2.0,41.67900835723735,0.0
7629.837499999999,0,0.492,3,15,2.0,39.02894769654151,0.0
,0,0.492,3,15,2.0,37.679292811484544,0.0
7153.099999999999,3,0.615,2,8,1.0,35.43963716704448,130.50149973582734
7153.099999999999,3,0.615,2,8,1.0,25.55343553585932,130.50149973582734
7153.099999999999,3,0.615,2,8,5.0,28.26625553389865,130.50149973582734
,3,31.119,2,8,5.0,42.32403712114699,130.50149973582734
3146.424166666666,1,0.615,3,11,5.0,28.277587114900196,117.27948408848464
3146.424166666666,1,0.615,3,11,5.0,29.90748754281396,117.27948408848464
3146.424166666666,1,0.615,3,11,5.0,37.89786559146213,117.27948408848464
3146.424166666666,1,0.615,3,7,5.0,25.67384817087772,117.27948408848464
1237.5266666666666,8,0.492,14,14,2.0,23.560263750422287,13.03293871683478
1237.5266666666666,8,51.045,14,14,2.0,22.970288974648813,13.03293871683478
1237.5266666666666,8,0.492,14,13,2.0,27.25544034204452,13.03293871683478
1237.5266666666666,8,0.492,14,14,2.0,37.56659941612315,13.03293871683478
4479.4775,10,0.861,22,30,9.0,28.814130041943752,107.64691423813127
4479.4775,10,0.861,22,30,9.0,31.880559754372765,107.64691423813127
4479.4775,10,0.861,22,30,9.0,28.44765614853248,107.64691423813127
4479.4775,10,0.861,22,30,9.0,35.04238427952872,107.64691423813127
8347.61,0,0.369,11,9,1.0,37.22703497850012,130.61971064478126
8347.61,0,0.369,11,13,1.0,36.4884181842746,130.61971064478126
8347.61,0,0.369,11,14,1.0,37.31932707605422,130.61971064478126
,0,0.369,11,4,4.0,27.865267097927735,130.61971064478126
,6,0.615,32,51,7.0,35.5679655684311,22.914327935939244
1470.215,6,0.615,32,50,7.0,31.9803262180587,22.914327935939244
1470.215,6,0.615,32,51,7.0,33.77167093378708,22.914327935939244
1470.215,6,0.615,32,51,,36.378721194421,22.914327935939244
1983.9258333333328,3,0.492,14,25,2.0,28.00605661622072,45.12757853423364
1983.9258333333328,3,0.492,14,25,2.0,23.603800064117337,45.12757853423364
1983.9258333333328,3,0.492,14,25,2.0,31.217713867072376,45.12757853423364
,3,0.492,14,25,2.0,30.585721643078298,45.12757853423364
488.2654166666666,6,0.861,17,13,11.0,34.89265869324473,21.8322270694534
488.2654166666666,6,0.861,17,13,923.0,32.31639768745787,22054.0
488.2654166666666,6,0.861,17,13,11.0,40.64762155177677,21.8322270694534
488.2654166666666,6,0.861,17,13,11.0,29.379826367289382,21.8322270694534
5520.261666666666,5,0.246,1,0,5.0,37.42036208919675,72.94696155087105
5520.261666666666,5,0.246,1,0,5.0,37.23779463427433,72.94696155087105
,5,0.246,1,0,5.0,39.465362538316896,72.94696155087105
5520.261666666666,5,0.246,1,0,5.0,27.455216409331825,72.94696155087105
2747.816666666667,3,0.123,7,12,2.0,24.617176787118343,0.0
2747.816666666667,3,0.123,7,12,6.0,36.53192625048391,0.0
2747.816666666667,3,0.123,7,12,6.0,34.49096130002543,0.0
2747.816666666667,3,0.123,7,12,6.0,33.594548240382764,0.0
7292.552500000002,6,0.861,6,10,10.0,28.011266999155676,38.364190654655815
7292.552500000002,6,0.861,6,10,10.0,39.86782987706247,38.364190654655815
7292.552500000002,6,0.861,6,10,10.0,30.094098236004424,38.364190654655815
,6,0.861,6,10,10.0,39.97398488358045,38.364190654655815
,5,0.369,10,8,4.0,35.19060891589966,42.98560342428336
3322.491666666667,5,0.369,10,11,4.0,39.51120144398229,42.98560342428336
3322.491666666667,5,0.369,10,9,4.0,27.5867953857758,42.98560342428336
,5,0.369,10,10,4.0,40.078179966159134,42.98560342428336
7227.8975,8,0.615,18,27,7.0,28.39329233568744,63.25482345697645
7227.8975,8,0.615,18,30,7.0,40.494165611848,63.25482345697645
7227.8975,8,0.615,18,30,7.0,34.20421775242535,63.25482345697645
7227.8975,8,0.615,18,30,7.0,39.03370481975279,63.25482345697645
6301.5,3,0.738,19,23,0.0,36.72930684408642,92.88055090703726
6301.5,3,0.738,19,21,0.0,32.56230788229925,92.88055090703726
6301.5,3,0.738,19,26,3.0,24.833983748683615,92.88055090703726
6301.5,3,0.738,19,29,3.0,32.865625701491204,92.88055090703726
8332.4025,2,0.369,2,5,4.0,42.22730176253385,146.70125255982038
8332.4025,2,0.369,2,5,4.0,38.01513372226962,146.70125255982038
,2,0.369,2,4,4.0,40.28736173665174,146.70125255982038
8332.4025,2,0.369,2,5,4.0,37.539281162956826,146.70125255982038
2741.3783333333336,8,0.738,28,26,,28.409802644300463,121.95980107471676
2741.3783333333336,8,0.738,28,21,11.0,40.31382343302132,121.95980107471676
2741.3783333333336,8,0.738,28,23,11.0,26.62212006564405,39921.0
2741.3783333333336,8,0.738,28,23,15.0,26.90027537058847,121.95980107471676
1544.680833333333,4,0.615,10,13,12.0,29.309516462860177,35.9034697117672
,4,0.615,3392,17,12.0,25.812282905371365,35.9034697117672
1544.680833333333,4,0.615,10,17,12.0,30.78374985955788,35.9034697117672
1544.680833333333,4,0.615,10,17,12.0,29.378560147126144,35.9034697117672
,6,0.738,29,54,7.0,38.728857282632006,370.0219455989408
5035.4366666666665,6,0.738,29,54,7.0,35.26255896993045,7128.0
5035.4366666666665,6,0.738,29,54,1334.0,35.88898945727729,370.0219455989408
5035.4366666666665,6,0.738,29,54,7.0,38.90704386988047,370.0219455989408
4676.693333333334,10,0.738,21,45,7.0,32.852282045790574,282.1903992253431
4676.693333333334,10,0.738,21,45,2515.0,30.83922152152116,282.1903992253431
,10,0.738,21,41,9.0,38.17905386230709,282.1903992253431
,10,0.738,21,45,9.0,37.786923534883215,282.1903992253431
8050.184999999998,6,0.738,8,9,5.0,31.778394327862568,0.0
8050.184999999998,6,0.738,8,9,5.0,31.79916342541945,0.0
8050.184999999998,6,0.738,8,9,5.0,26.80209465380401,0.0
8050.184999999998,6,0.738,8,9,5.0,36.67535190359585,0.0
5249.6975,5,0.984,29,10,12.0,37.91701890355543,70.0544594293605
5249.6975,5,0.984,29,10,12.0,31.92311968587747,70.0544594293605
5249.6975,5,0.984,29,10,12.0,30.57150677246287,70.0544594293605
5249.6975,5,0.984,29,10,12.0,28.27041534807979,70.0544594293605
5697.166666666668,4,0.615,8,10,3.0,32.88920547302518,0.0
5697.166666666668,4,0.615,8,9,3.0,35.810031197300226,0.0
,4,0.615,8,10,3.0,24.892799470107303,0.0
5697.166666666668,4,0.615,8,10,,28.01902305093143,0.0
9717.93620806432,6,0.615,17,10,7.0,41.31192287900936,1645.5293878658206
,6,0.615,17,10,7.0,46.0539380492838,1645.5293878658206
9717.93620806432,6,0.615,17,10,7.0,36.05027717638527,1645.5293878658206
9717.93620806432,6,0.615,17,10,7.0,25.43562793747711,1645.5293878658206
9459.686666666666,5,0.738,15,17,8.0,27.401179408396807,275.717975789387
9459.686666666666,5,0.738,15,15,8.0,35.13679870656743,275.717975789387
,5,0.738,15,18,8.0,28.230846376449428,275.717975789387
9459.686666666666,5,0.738,15,22,8.0,33.97399155054095,275.717975789387
,0,0.615,1,7,9.0,27.889422122469657,554.1672740684295
14647.123333333337,0,0.615,1,7,2236.0,30.182098283079032,554.1672740684295
14647.123333333337,0,0.615,1,11,9.0,40.453749556546434,554.1672740684295
14647.123333333337,0,0.615,1,7,9.0,28.947735432361675,554.1672740684295
7411.243333333333,5,0.492,6,11,7.0,39.70280438873197,15598.0
7411.243333333333,5,0.492,6,11,7.0,42.21886268502932,152.86388915016698
7411.243333333333,5,0.492,6,11,7.0,31.272331077652968,152.86388915016698
,5,0.492,6,11,7.0,36.79611840558586,152.86388915016698
5041.8516666666665,5,0.615,1,13,3.0,26.802759175675742,36.1102767797026
5041.8516666666665,5,0.615,1,13,3.0,30.39483495390266,36.1102767797026
5041.8516666666665,5,0.615,1,13,8.0,37.36733097409966,36.1102767797026
5041.8516666666665,5,0.615,1,13,8.0,25.94952600140923,36.1102767797026
1131.4604166666668,7,0.738,10,13,3.0,30.07588069055501,13.709879580126335
1131.4604166666668,7,0.738,10,13,3.0,28.856571503158712,13.709879580126335
1131.4604166666668,7,0.738,10,13,3.0,39.65363390677872,13.709879580126335
1131.4604166666668,7,0.738,10,9,3.0,29.08985570714869,13.709879580126335
8264.2075,8,0.492,9,8,7.0,35.390041027237594,0.0
8264.2075,8,0.492,9,8,7.0,41.08773873612623,0.0
8264.2075,8,0.492,9,8,7.0,42.098300417952935,0.0
8264.2075,8,0.492,9,8,7.0,27.03517261910433,0.0
3627.366666666667,7,0.492,15,21,2.0,39.87666529147495,53.58450435787638
3627.366666666667,7,0.492,15,21,2.0,32.42977927545567,53.58450435787638
3627.366666666667,7,0.492,15,20,2.0,30.32247287911732,53.58450435787638
3627.366666666667,7,0.492,15,21,2.0,25.56516026945273,53.58450435787638
1804.031666666667,4,1.107,22,7,12.0,33.60367448662098,34.45954512141088
1804.031666666667,4,1.107,22,7,12.0,29.11448773783461,34.45954512141088
1804.031666666667,4,1.107,22,7,12.0,28.626566912216607,34.45954512141088
1804.031666666667,4,1.107,22,7,12.0,28.83016397299629,34.45954512141088
11879.536666666669,6,0.738,6,32,7.0,24.59479754411907,553.551878537163
,6,0.738,6,28,7.0,26.09047366317441,553.551878537163
,6,0.738,6,24,7.0,33.036553409297106,553.551878537163
,6,0.738,6,28,12.0,34.207342600209216,553.551878537163
2615.258333333333,7,0.861,29,28,11.0,29.51081012453439,115.20687324624404
2615.258333333333,7,0.861,29,27,11.0,26.90976151683693,115.20687324624404
2615.258333333333,7,70.11,29,27,11.0,32.27307484292619,115.20687324624404
,7,0.861,29,27,11.0,33.472234455181976,115.20687324624404
769.2766666666665,6,0.984,19,47,10.0,30.6507153356912,33.40075942337548
769.2766666666665,6,0.984,19,46,10.0,27.423618115050907,33.40075942337548
769.2766666666665,6,0.984,19,46,10.0,28.45745920296193,33.40075942337548
769.2766666666665,6,0.984,19,46,14.0,26.357624455472934,33.40075942337548
2547.2791666666667,4,0.738,6,5,7.0,27.58338953287358,58.00291413785229
2547.2791666666667,4,0.738,6,5,7.0,27.766574992550325,58.00291413785229
,4,0.738,6,5,7.0,37.45084518696182,58.00291413785229
2547.2791666666667,4,0.738,6,5,7.0,28.575888301307987,58.00291413785229
,4,0.738,5,7,4.0,36.038052286192496,27.46489100873508
893.8820833333333,4,0.738,5,7,6.0,27.78836445297675,27.46489100873508
